Date,Discharge (Gt/yr),Error (Gt/yr),Coverage
2015-01-01,0.13376,0.03061,0.70714
2015-01-02,0.13354,0.03078,0.70339
2015-01-03,0.13331,0.03096,0.69963
2015-01-04,0.13308,0.03114,0.69588
2015-01-05,0.13286,0.03134,0.69213
2015-01-06,0.13263,0.03154,0.68837
2015-01-07,0.1324,0.03175,0.68462
2015-01-08,0.13217,0.03198,0.68086
2015-01-09,0.13195,0.0322,0.67711
2015-01-10,0.13172,0.03244,0.67335
2015-01-11,0.13149,0.03268,0.6696
2015-01-12,0.13127,0.03294,0.66584
2015-01-13,0.13104,0.03319,0.66209
2015-01-14,0.13081,0.03346,0.65833
2015-01-15,0.13059,0.03373,0.65458
2015-01-16,0.13036,0.03401,0.65083
2015-01-17,0.13013,0.0343,0.64707
2015-01-18,0.1299,0.03459,0.64332
2015-01-19,0.12968,0.03489,0.63956
2015-01-20,0.12945,0.03519,0.63581
2015-01-21,0.12922,0.03551,0.63205
2015-01-22,0.129,0.03582,0.6283
2015-01-23,0.12877,0.03614,0.62454
2015-01-24,0.12854,0.03647,0.62079
2015-01-25,0.12832,0.03681,0.61703
2015-01-26,0.12809,0.03714,0.61328
2015-01-27,0.12786,0.03749,0.60953
2015-01-28,0.12764,0.03784,0.60577
2015-01-29,0.12741,0.03819,0.60202
2015-01-30,0.12718,0.03855,0.59826
2015-01-31,0.12809,0.02745,0.75871
2015-02-01,0.129,0.0391,0.91915
2015-02-02,0.12899,0.03641,0.92278
2015-02-03,0.12898,0.03397,0.92642
2015-02-04,0.12896,0.03184,0.93005
2015-02-05,0.12895,0.03009,0.93368
2015-02-06,0.12894,0.02877,0.93731
2015-02-07,0.12892,0.02795,0.94094
2015-02-08,0.12891,0.02767,0.94458
2015-02-09,0.1289,0.02796,0.94821
2015-02-10,0.12888,0.0288,0.95184
2015-02-11,0.12887,0.03013,0.95547
2015-02-12,0.12886,0.0319,0.95911
2015-02-13,0.12884,0.03404,0.96274
2015-02-14,0.12883,0.03649,0.96637
2015-02-15,0.12882,0.03918,0.97
2015-02-16,0.12954,0.03466,0.96476
2015-02-17,0.13026,0.03111,0.95952
2015-02-18,0.13098,0.0289,0.95428
2015-02-19,0.1317,0.02833,0.94904
2015-02-20,0.13242,0.02951,0.9438
2015-02-21,0.13314,0.03223,0.93855
2015-02-22,0.13386,0.03616,0.93331
2015-02-23,0.13459,0.04095,0.92807
2015-02-24,0.13524,0.03896,0.93167
2015-02-25,0.13589,0.03712,0.93526
2015-02-26,0.13655,0.03545,0.93886
2015-02-27,0.1372,0.03397,0.94246
2015-02-28,0.13785,0.0327,0.94605
