Date,Discharge (Gt/yr),Error (Gt/yr),Coverage
2015-01-01,1.61059,0.16821,0.50037
2015-01-02,1.61173,0.15666,0.53606
2015-01-03,1.61287,0.14619,0.57175
2015-01-04,1.61401,0.13705,0.60744
2015-01-05,1.61515,0.12951,0.64312
2015-01-06,1.61629,0.12388,0.67881
2015-01-07,1.61743,0.12042,0.7145
2015-01-08,1.61857,0.11931,0.75019
2015-01-09,1.61971,0.12063,0.78587
2015-01-10,1.62085,0.12429,0.82156
2015-01-11,1.62199,0.1301,0.85725
2015-01-12,1.62313,0.13778,0.89294
2015-01-13,1.62427,0.14705,0.92862
2015-01-14,1.62541,0.15762,0.96431
2015-01-15,1.62655,0.16925,1.0
2015-01-16,1.62787,0.15962,1.0
2015-01-17,1.6292,0.1507,1.0
2015-01-18,1.63052,0.14265,1.0
2015-01-19,1.63185,0.1356,1.0
2015-01-20,1.63317,0.12973,1.0
2015-01-21,1.6345,0.1252,1.0
2015-01-22,1.63582,0.12216,1.0
2015-01-23,1.63715,0.12072,1.0
2015-01-24,1.63847,0.12094,1.0
2015-01-25,1.6398,0.12281,1.0
2015-01-26,1.64112,0.12626,1.0
2015-01-27,1.64245,0.13116,1.0
2015-01-28,1.64377,0.13736,1.0
2015-01-29,1.64509,0.14468,1.0
2015-01-30,1.64642,0.15298,1.0
2015-01-31,1.64774,0.1621,1.0
2015-02-01,1.64907,0.1719,1.0
2015-02-02,1.65044,0.16011,1.0
2015-02-03,1.6518,0.14943,1.0
2015-02-04,1.65317,0.14013,1.0
2015-02-05,1.65454,0.13248,1.0
2015-02-06,1.65591,0.12681,1.0
2015-02-07,1.65727,0.12336,1.0
2015-02-08,1.65864,0.12235,1.0
2015-02-09,1.66001,0.12381,1.0
2015-02-10,1.66138,0.12767,1.0
2015-02-11,1.66274,0.13373,1.0
2015-02-12,1.66411,0.14169,1.0
2015-02-13,1.66548,0.15127,1.0
2015-02-14,1.66685,0.16216,1.0
2015-02-15,1.66821,0.17413,1.0
2015-02-16,1.66681,0.16803,1.0
2015-02-17,1.66541,0.16215,1.0
2015-02-18,1.66401,0.15655,1.0
2015-02-19,1.66261,0.15123,1.0
2015-02-20,1.66121,0.14624,1.0
2015-02-21,1.65981,0.14162,1.0
2015-02-22,1.6584,0.13738,1.0
2015-02-23,1.657,0.13358,1.0
2015-02-24,1.6556,0.13026,1.0
2015-02-25,1.6542,0.12744,1.0
2015-02-26,1.6528,0.12516,1.0
2015-02-27,1.6514,0.12346,1.0
2015-02-28,1.64999,0.12235,1.0
2015-03-01,1.64859,0.12186,1.0
2015-03-02,1.64719,0.12199,1.0
2015-03-03,1.64579,0.12274,1.0
2015-03-04,1.64439,0.12409,1.0
2015-03-05,1.64299,0.12603,1.0
2015-03-06,1.64159,0.12854,1.0
2015-03-07,1.64018,0.13157,1.0
2015-03-08,1.63878,0.1351,1.0
2015-03-09,1.63738,0.13908,1.0
2015-03-10,1.63598,0.14348,1.0
2015-03-11,1.63458,0.14827,1.0
2015-03-12,1.63318,0.15339,1.0
2015-03-13,1.63178,0.15883,1.0
2015-03-14,1.63037,0.16455,1.0
2015-03-15,1.62897,0.17052,1.0
2015-03-16,1.62763,0.1608,1.0
2015-03-17,1.62628,0.15176,1.0
2015-03-18,1.62494,0.14353,1.0
2015-03-19,1.62359,0.13628,1.0
2015-03-20,1.62225,0.13014,1.0
2015-03-21,1.6209,0.1253,1.0
2015-03-22,1.61956,0.1219,1.0
2015-03-23,1.61821,0.12007,1.0
2015-03-24,1.61687,0.11988,1.0
2015-03-25,1.61552,0.12133,1.0
2015-03-26,1.61418,0.12438,1.0
2015-03-27,1.61283,0.1289,1.0
2015-03-28,1.61149,0.13475,1.0
2015-03-29,1.61014,0.14177,1.0
2015-03-30,1.6088,0.14978,1.0
2015-03-31,1.60745,0.15864,1.0
2015-04-01,1.60611,0.16822,1.0
2015-04-02,1.60444,0.15665,0.99378
2015-04-03,1.60276,0.14612,0.98757
2015-04-04,1.60109,0.13685,0.98135
2015-04-05,1.59942,0.12914,0.97514
2015-04-06,1.59775,0.12326,0.96892
2015-04-07,1.59608,0.11948,0.96271
2015-04-08,1.59441,0.11802,0.95649
2015-04-09,1.59273,0.11896,0.95028
2015-04-10,1.59106,0.12223,0.94406
2015-04-11,1.58939,0.12767,0.93785
2015-04-12,1.58772,0.13501,0.93163
2015-04-13,1.58605,0.14395,0.92542
2015-04-14,1.58438,0.15423,0.9192
2015-04-15,1.58271,0.16559,0.91299
2015-04-16,1.58288,0.15558,0.91842
2015-04-17,1.58305,0.14636,0.92386
2015-04-18,1.58322,0.13807,0.9293
2015-04-19,1.58339,0.1309,0.93474
2015-04-20,1.58356,0.12504,0.94018
2015-04-21,1.58373,0.12067,0.94562
2015-04-22,1.5839,0.11797,0.95105
2015-04-23,1.58407,0.11706,0.95649
2015-04-24,1.58424,0.11796,0.96193
2015-04-25,1.58441,0.12064,0.96737
2015-04-26,1.58458,0.12499,0.97281
2015-04-27,1.58476,0.13084,0.97825
2015-04-28,1.58493,0.138,0.98368
2015-04-29,1.5851,0.14628,0.98912
2015-04-30,1.58527,0.1555,0.99456
2015-05-01,1.58544,0.1655,1.0
2015-05-02,1.58851,0.15415,1.0
