Date,Discharge (Gt/yr),Error (Gt/yr),Coverage
2015-01-01,5.99021,0.46063,1.0
2015-01-02,5.99671,0.46536,1.0
2015-01-03,6.00321,0.47188,1.0
2015-01-04,6.00971,0.48014,1.0
2015-01-05,6.01621,0.49002,1.0
2015-01-06,6.02271,0.50146,1.0
2015-01-07,6.02921,0.51433,1.0
2015-01-08,6.03571,0.52853,1.0
2015-01-09,6.04221,0.54396,1.0
2015-01-10,6.04871,0.56052,1.0
2015-01-11,6.05521,0.57811,1.0
2015-01-12,6.06171,0.59664,1.0
2015-01-13,6.06821,0.61602,1.0
2015-01-14,6.07471,0.63618,1.0
2015-01-15,6.08121,0.65704,1.0
2015-01-16,6.08296,0.61962,1.0
2015-01-17,6.08471,0.58497,1.0
2015-01-18,6.08645,0.55361,1.0
2015-01-19,6.0882,0.52612,1.0
2015-01-20,6.08995,0.50315,1.0
2015-01-21,6.0917,0.48533,1.0
2015-01-22,6.09345,0.47325,1.0
2015-01-23,6.0952,0.46735,1.0
2015-01-24,6.09695,0.46787,1.0
2015-01-25,6.0987,0.47478,1.0
2015-01-26,6.10044,0.48781,1.0
2015-01-27,6.10219,0.5065,1.0
2015-01-28,6.10394,0.53023,1.0
2015-01-29,6.10569,0.55838,1.0
2015-01-30,6.10744,0.59031,1.0
2015-01-31,6.10919,0.62544,1.0
2015-02-01,6.11094,0.66326,1.0
2015-02-02,6.11426,0.61773,1.0
2015-02-03,6.11759,0.57647,1.0
2015-02-04,6.12092,0.54047,1.0
2015-02-05,6.12425,0.51082,1.0
2015-02-06,6.12757,0.48869,1.0
2015-02-07,6.1309,0.47514,1.0
2015-02-08,6.13423,0.47089,1.0
2015-02-09,6.13756,0.47621,1.0
2015-02-10,6.14089,0.49077,1.0
2015-02-11,6.14421,0.5138,1.0
2015-02-12,6.14754,0.54423,1.0
2015-02-13,6.15087,0.58088,1.0
2015-02-14,6.1542,0.62266,1.0
2015-02-15,6.15753,0.66861,1.0
2015-02-16,6.16302,0.52879,1.0
2015-02-17,6.16851,0.47369,1.0
2015-02-18,6.174,0.53041,1.0
2015-02-19,6.17949,0.67118,1.0
2015-02-20,6.1837,0.60784,0.99324
2015-02-21,6.18791,0.55372,0.98648
2015-02-22,6.19212,0.51177,0.97972
2015-02-23,6.19633,0.48514,0.97296
2015-02-24,6.20055,0.47642,0.9662
2015-02-25,6.20476,0.48657,0.95945
2015-02-26,6.20897,0.51447,0.95269
2015-02-27,6.21318,0.55746,0.94593
2015-02-28,6.21739,0.61238,0.93917
2015-03-01,6.22161,0.67632,0.93241
2015-03-02,6.22463,0.6299,0.93724
2015-03-03,6.22766,0.58782,0.94206
2015-03-04,6.23069,0.55108,0.94689
2015-03-05,6.23371,0.52082,0.95172
2015-03-06,6.23674,0.49821,0.95655
2015-03-07,6.23976,0.48434,0.96138
2015-03-08,6.24279,0.47995,0.9662
2015-03-09,6.24582,0.48531,0.97103
2015-03-10,6.24884,0.5001,0.97586
2015-03-11,6.25187,0.52353,0.98069
2015-03-12,6.2549,0.55449,0.98552
2015-03-13,6.25792,0.59181,0.99034
2015-03-14,6.26095,0.63437,0.99517
2015-03-15,6.26398,0.68119,1.0
