index,id,coast_id,coast_lat,coast_lon,coast_x,coast_y,domain,elev,lat,lon,upstream,x,y
318,72397,135825,64.662,-40.583,214750,-2780350,ice,9,64.661,-40.583,False,214750,-2780450
319,72400,135844,64.658,-40.551,216350,-2780650,ice,-1,64.658,-40.551,False,216350,-2780650
320,72415,135865,64.648,-40.413,223150,-2781250,ice,-1,64.648,-40.413,False,223150,-2781250
321,72431,135865,64.648,-40.413,223150,-2781250,ice,32,64.638,-40.371,False,225250,-2782250
322,72441,135961,64.624,-40.358,226050,-2783750,ice,23,64.627,-40.357,False,226050,-2783450
323,72442,135938,64.638,-40.612,213550,-2783150,ice,-1,64.635,-40.621,False,213150,-2783550
324,72444,135960,64.630,-40.538,217250,-2783750,ice,-1,64.630,-40.538,False,217250,-2783750
325,72451,135990,64.627,-40.616,213450,-2784450,ice,-1,64.627,-40.616,False,213450,-2784450
326,72459,136042,64.615,-40.483,220050,-2785250,ice,0,64.615,-40.483,False,220050,-2785250
327,72463,136056,64.613,-40.458,221250,-2785450,ice,11,64.613,-40.458,False,221250,-2785450
328,72477,136119,64.604,-40.421,223150,-2786250,ice,53,64.604,-40.421,False,223150,-2786250
329,72484,136210,64.601,-40.588,215050,-2787250,ice,-1,64.605,-40.594,False,214750,-2786850
330,72485,-1,,,-1,-1,ice,-1,64.602,-40.496,False,219550,-2786850
331,72488,136042,64.615,-40.483,220050,-2785250,ice,-1,64.600,-40.490,False,219850,-2787050
332,72490,136042,64.615,-40.483,220050,-2785250,ice,47,64.598,-40.480,False,220350,-2787150
333,72491,136239,64.595,-40.499,219450,-2787550,ice,-1,64.598,-40.490,False,219850,-2787250
334,72492,136239,64.595,-40.499,219450,-2787550,ice,-1,64.596,-40.478,False,220450,-2787450
335,72493,136239,64.595,-40.499,219450,-2787550,ice,2,64.594,-40.489,False,219950,-2787650
336,72505,136239,64.595,-40.499,219450,-2787550,ice,8,64.582,-40.472,False,220850,-2788950
337,72515,136239,64.595,-40.499,219450,-2787550,ice,6,64.577,-40.481,False,220450,-2789550
338,72519,136398,64.578,-40.582,215550,-2789850,ice,-1,64.578,-40.582,False,215550,-2789850
339,72521,136398,64.578,-40.582,215550,-2789850,ice,-1,64.575,-40.580,False,215650,-2790150
340,72543,136637,64.550,-40.569,216450,-2792950,ice,48,64.550,-40.571,False,216350,-2792950
341,72560,136691,64.538,-40.411,224250,-2793750,ice,-1,64.538,-40.411,False,224250,-2793750
342,72567,136721,64.534,-40.393,225150,-2794050,ice,-1,64.534,-40.393,False,225150,-2794050
343,72570,136732,64.531,-40.328,228350,-2794150,ice,-1,64.531,-40.328,False,228350,-2794150
344,72573,136744,64.536,-40.481,220850,-2794250,ice,-1,64.536,-40.481,False,220850,-2794250
345,72574,136745,64.532,-40.383,225650,-2794250,ice,14,64.532,-40.383,False,225650,-2794250
346,72575,136746,64.532,-40.373,226150,-2794250,ice,5,64.532,-40.373,False,226150,-2794250
347,72578,136776,64.527,-40.319,228850,-2794650,ice,3,64.527,-40.319,False,228850,-2794650
348,72582,-1,,,-1,-1,ice,8,64.524,-40.290,False,230250,-2794850
349,72584,136824,64.519,-40.267,231450,-2795250,ice,-1,64.523,-40.280,False,230750,-2794950
350,72589,136837,64.525,-40.483,220850,-2795450,ice,3,64.528,-40.474,False,221250,-2795150
351,72591,136824,64.519,-40.267,231450,-2795250,ice,3,64.519,-40.267,False,231450,-2795250
352,72602,136854,64.517,-40.312,229250,-2795650,ice,-1,64.517,-40.312,False,229250,-2795650
353,72608,136862,64.515,-40.257,231950,-2795750,ice,31,64.515,-40.257,False,231950,-2795750
354,72611,-1,,,-1,-1,ice,4,64.510,-40.248,False,232450,-2796250
355,72617,-1,,,-1,-1,ice,-1,64.505,-40.226,False,233550,-2796750
356,72618,136910,64.516,-40.562,217050,-2796850,ice,-1,64.516,-40.562,False,217050,-2796850
357,72619,-1,,,-1,-1,ice,5,64.504,-40.218,False,233950,-2796850
358,72622,136924,64.503,-40.241,232850,-2797050,ice,8,64.503,-40.241,False,232850,-2797050
359,72624,-1,,,-1,-1,ice,-1,64.502,-40.237,False,233050,-2797150
360,72628,136939,64.509,-40.492,220550,-2797350,ice,3,64.509,-40.492,False,220550,-2797350
361,72630,136956,64.497,-40.212,234350,-2797550,ice,-1,64.497,-40.212,False,234350,-2797550
362,72643,137016,64.488,-40.201,234950,-2798550,ice,-1,64.488,-40.201,False,234950,-2798550
363,72654,137016,64.488,-40.201,234950,-2798550,ice,13,64.482,-40.178,False,236150,-2799150
364,72658,137326,64.452,-40.196,235550,-2802550,ice,105,64.477,-40.179,False,236150,-2799750
365,72664,137193,64.476,-40.465,222150,-2800950,ice,15,64.476,-40.465,False,222150,-2800950
366,72665,137206,64.480,-40.618,214650,-2801050,ice,-139,64.480,-40.618,False,214650,-2801050
367,72684,-1,,,-1,-1,ice,-1,64.458,-40.174,False,236550,-2801850
368,72690,137304,64.464,-40.439,223550,-2802250,ice,18,64.464,-40.439,False,223550,-2802250
369,72694,137326,64.452,-40.196,235550,-2802550,ice,41,64.452,-40.196,False,235550,-2802550
370,72695,137337,64.459,-40.409,225050,-2802650,ice,4,64.459,-40.409,False,225050,-2802650
371,72699,137362,64.458,-40.430,224050,-2802850,ice,-1,64.458,-40.430,False,224050,-2802850
372,72700,137363,64.457,-40.391,225950,-2802850,ice,1,64.457,-40.391,False,225950,-2802850
373,72706,137395,64.454,-40.386,226250,-2803150,ice,5,64.454,-40.386,False,226250,-2803150
374,72707,137403,64.452,-40.355,227750,-2803250,ice,3,64.452,-40.355,False,227750,-2803250
375,72710,137432,64.446,-40.297,230650,-2803650,ice,17,64.446,-40.297,False,230650,-2803650
376,72721,137449,64.445,-40.318,229650,-2803850,ice,5,64.445,-40.318,False,229650,-2803850
377,72724,137467,64.442,-40.277,231650,-2804050,ice,-1,64.442,-40.277,False,231650,-2804050
378,72733,137507,64.450,-40.617,214950,-2804450,ice,9,64.450,-40.617,False,214950,-2804450
379,72741,137529,64.447,-40.583,216650,-2804650,ice,-1,64.447,-40.583,False,216650,-2804650
380,72742,137530,64.447,-40.565,217550,-2804650,ice,18,64.447,-40.565,False,217550,-2804650
381,72748,137597,64.441,-40.535,219050,-2805150,ice,7,64.442,-40.539,False,218850,-2805050
382,72751,137625,64.438,-40.515,220050,-2805450,ice,-1,64.438,-40.515,False,220050,-2805450
383,72756,137684,64.432,-40.479,221850,-2805950,ice,18,64.432,-40.479,False,221850,-2805950
384,72757,137692,64.431,-40.467,222450,-2806050,ice,-1,64.431,-40.467,False,222450,-2806050
385,72763,137753,64.424,-40.450,223350,-2806750,ice,6,64.424,-40.450,False,223350,-2806750
386,72790,137938,64.398,-40.376,227250,-2809450,ice,28,64.403,-40.409,False,225550,-2809050
387,72794,137938,64.398,-40.376,227250,-2809450,ice,9,64.399,-40.402,False,225950,-2809450

