index,id,lon,lat,x,y,elev,Z2012_sector,Z2012_sector_dist,M2019_ID,M2019_ID_dist,M2019_basin,M2019_region,M2020_gate,M2020_gate_dist,B2015_name,B2015_dist,domain,upstream,coast_id,coast_lon,coast_lat,coast_x,coast_y
0,116425,-35.724,66.451,416850,-2552250,1,41,1649,260,244,ICE_CAPS_SE,SE,227,14257,Kattilertarpia,402,land,False,-1,,,-1,-1
1,116426,-35.717,66.451,417150,-2552250,-1,41,1406,260,0,ICE_CAPS_SE,SE,227,14556,Kattilertarpia,433,land,False,-1,,,-1,-1
2,116471,-35.714,66.447,417350,-2552650,-1,41,1010,260,0,ICE_CAPS_SE,SE,227,14774,Kattilertarpia,392,land,False,-1,,,-1,-1
3,116508,-35.713,66.444,417450,-2552950,6,41,760,260,0,ICE_CAPS_SE,SE,227,14894,Kattilertarpia,582,land,False,-1,,,-1,-1
4,116585,-35.761,66.442,415350,-2553550,-1,41,2780,260,2138,ICE_CAPS_SE,SE,227,12869,Kattilertarpia,1848,land,False,-1,,,-1,-1
5,116599,-35.869,66.448,410450,-2553650,30,41,3519,257,763,GLACIERDEFRANCE,SE,227,8065,Kattilertarpia,6586,land,False,-1,,,-1,-1
6,116618,-35.843,66.445,411650,-2553750,-1,41,4360,257,1871,GLACIERDEFRANCE,SE,227,9257,Kattilertarpia,5423,land,False,-1,,,-1,-1
7,116635,-35.734,66.437,416650,-2553850,-1,41,1566,260,1187,ICE_CAPS_SE,SE,227,14198,Kattilertarpia,1250,land,False,-1,,,-1,-1
8,116654,-35.886,66.445,409750,-2554050,-1,41,2970,257,0,GLACIERDEFRANCE,SE,227,7495,Kattilertarpia,7344,land,False,-1,,,-1,-1
9,116655,-35.824,66.441,412550,-2554050,-1,41,5230,257,2745,GLACIERDEFRANCE,SE,227,10201,Kattilertarpia,4628,land,False,-1,,,-1,-1
10,116692,-35.742,66.433,416350,-2554350,50,41,2052,260,1762,ICE_CAPS_SE,SE,227,13984,Kattilertarpia,1816,land,False,-1,,,-1,-1
11,116700,-35.889,66.442,409650,-2554450,-1,41,2755,257,0,GLACIERDEFRANCE,SE,227,7531,Kattilertarpia,7529,land,False,-1,,,-1,-1
12,116757,-35.776,66.428,414950,-2555250,38,41,3716,260,3382,ICE_CAPS_SE,SE,227,12822,Kattilertarpia,3294,land,False,-1,,,-1,-1
13,116821,-35.922,66.428,408450,-2556250,-1,41,1277,257,0,GLACIERDEFRANCE,SE,227,7044,Kattilertarpia,9242,land,False,-1,,,-1,-1
14,116916,-35.771,66.402,415650,-2558050,-46,41,5344,260,2941,ICE_CAPS_SE,SE,227,14366,Kattilertarpia,5567,land,False,-1,,,-1,-1
15,116949,-35.741,66.392,417150,-2558950,-73,41,5722,260,3537,ICE_CAPS_SE,SE,227,16090,Kattilertarpia,6314,land,False,-1,,,-1,-1
16,116955,-35.864,66.399,411550,-2559050,-1,41,4553,260,146,ICE_CAPS_SE,SE,227,11073,Kattilertarpia,8387,land,False,-1,,,-1,-1
