index,id,lon,lat,x,y,elev,Z2012_sector,Z2012_sector_dist,M2019_ID,M2019_ID_dist,M2019_basin,M2019_region,M2020_gate,M2020_gate_dist,B2015_name,B2015_dist,domain,upstream,coast_id,coast_lon,coast_lat,coast_x,coast_y
0,109321,-33.543,67.386,492750,-2431250,-1,33,1553,248,553,UNNAMED_UUNARTIT_ISLANDS,CE,211,6864,Søndre Parallelgletsjer,55617,land,False,-1,,,-1,-1
1,109352,-33.483,67.375,495550,-2432050,-1,33,4070,256,1307,ICE_CAPS_CE,CE,211,9742,Laube Gletsjer,56507,land,False,-1,,,-1,-1
2,109375,-33.601,67.379,490450,-2432550,-1,33,1596,248,0,UNNAMED_UUNARTIT_ISLANDS,CE,211,5809,Laube Gletsjer,54652,land,False,-1,,,-1,-1
3,109376,-33.381,67.362,500150,-2432550,-1,33,4488,256,622,ICE_CAPS_CE,CE,211,14231,Laube Gletsjer,57638,land,False,-1,,,-1,-1
4,109400,-33.577,67.375,491550,-2432850,-1,33,2685,248,294,UNNAMED_UUNARTIT_ISLANDS,CE,211,6791,Laube Gletsjer,54622,land,False,-1,,,-1,-1
5,109455,-33.632,67.373,489250,-2433450,6,33,1068,248,0,UNNAMED_UUNARTIT_ISLANDS,CE,211,5880,Laube Gletsjer,53511,land,False,-1,,,-1,-1
6,109473,-33.640,67.372,488950,-2433650,-1,33,978,248,177,UNNAMED_UUNARTIT_ISLANDS,CE,211,5935,Laube Gletsjer,53253,land,False,-1,,,-1,-1
7,109488,-33.403,67.352,499450,-2433850,-1,33,5881,256,1569,ICE_CAPS_CE,CE,211,14037,Laube Gletsjer,56169,land,False,-1,,,-1,-1
8,109558,-33.387,67.343,500350,-2434650,-1,33,6569,256,2614,ICE_CAPS_CE,CE,211,15187,Laube Gletsjer,55784,land,False,-1,,,-1,-1
9,109617,-33.335,67.334,502750,-2435250,0,33,7472,256,4370,ICE_CAPS_CE,CE,211,17621,Laube Gletsjer,56248,land,False,-1,,,-1,-1
10,109623,-33.548,67.350,493350,-2435350,-1,33,4553,256,1161,ICE_CAPS_CE,CE,211,9832,Laube Gletsjer,52699,land,False,-1,,,-1,-1
11,109646,-33.617,67.352,490350,-2435650,4,33,1987,256,652,ICE_CAPS_CE,CE,211,8340,Laube Gletsjer,51614,land,False,-1,,,-1,-1
12,109726,-33.616,67.345,490550,-2436450,-1,33,1564,256,48,ICE_CAPS_CE,CE,211,9146,Laube Gletsjer,50886,land,False,-1,,,-1,-1
13,109763,-33.607,67.340,491050,-2436950,-1,33,1850,256,38,ICE_CAPS_CE,CE,211,9816,Laube Gletsjer,50528,land,False,-1,,,-1,-1
14,109765,-33.589,67.338,491850,-2436950,-1,33,2640,256,22,ICE_CAPS_CE,CE,211,10204,Laube Gletsjer,50741,land,False,-1,,,-1,-1
15,109800,-33.532,67.328,494550,-2437650,-1,33,5330,256,316,ICE_CAPS_CE,CE,211,12349,Laube Gletsjer,50880,land,False,-1,,,-1,-1
16,109918,-33.463,67.306,497950,-2439450,-1,33,8981,256,209,ICE_CAPS_CE,CE,211,15980,Laube Gletsjer,50426,land,False,-1,,,-1,-1
17,109924,-33.434,67.303,499250,-2439550,-1,33,10269,256,1430,ICE_CAPS_CE,CE,211,16995,Laube Gletsjer,50863,land,False,-1,,,-1,-1
18,110081,-33.480,67.282,497750,-2442250,-1,33,9855,256,925,ICE_CAPS_CE,CE,211,17936,Laube Gletsjer,47783,land,False,-1,,,-1,-1
19,110128,-33.486,67.276,497650,-2442950,-1,33,9511,256,219,ICE_CAPS_CE,CE,212,17836,Laube Gletsjer,47105,land,False,-1,,,-1,-1
20,110206,-33.421,67.252,500950,-2445050,-1,33,9728,256,1639,ICE_CAPS_CE,CE,212,19880,Laube Gletsjer,46732,land,False,-1,,,-1,-1
21,110214,-33.439,67.249,500250,-2445550,18,33,8891,256,895,ICE_CAPS_CE,CE,212,19043,Laube Gletsjer,45955,land,False,-1,,,-1,-1
22,110225,-33.468,67.248,499050,-2445850,9,33,7916,256,0,ICE_CAPS_CE,CE,212,17819,Laube Gletsjer,45121,land,False,-1,,,-1,-1
