index,id,lon,lat,x,y,elev,Z2012_sector,Z2012_sector_dist,M2019_ID,M2019_ID_dist,M2019_basin,M2019_region,M2020_gate,M2020_gate_dist,B2015_name,B2015_dist,domain,upstream,coast_id,coast_lon,coast_lat,coast_x,coast_y
0,86845,-25.629,69.108,758750,-2158050,1,32,1748,256,2828,ICE_CAPS_CE,CE,166,12347,Apuseeq Anittangasikkaajuk,32997,land,False,-1,,,-1,-1
1,86846,-25.624,69.108,758950,-2158050,3,32,1684,256,2773,ICE_CAPS_CE,CE,166,12374,Apuseeq Anittangasikkaajuk,33052,land,False,-1,,,-1,-1
2,86852,-25.638,69.107,758450,-2158350,5,32,2144,234,2873,GEIKIE7,CE,166,12612,Apuseeq Anittangasikkaajuk,32627,land,False,-1,,,-1,-1
3,86877,-25.632,69.089,759350,-2160150,-1,32,3724,234,3541,GEIKIE7,CE,166,14510,Apuseeq Anittangasikkaajuk,31162,land,False,-1,,,-1,-1
4,86879,-25.387,69.058,769750,-2160150,2,32,10252,256,6560,ICE_CAPS_CE,CE,166,19063,Apuseeq Anittangasikkaajuk,35767,land,False,-1,,,-1,-1
5,86890,-25.421,69.058,768450,-2160550,8,32,9675,256,6199,ICE_CAPS_CE,CE,166,18550,Apuseeq Anittangasikkaajuk,34718,land,False,-1,,,-1,-1
6,86892,-25.376,69.053,770350,-2160550,1,32,10962,256,7246,ICE_CAPS_CE,CE,166,19760,Apuseeq Anittangasikkaajuk,35778,land,False,-1,,,-1,-1
7,86905,-25.456,69.060,767050,-2160850,0,32,8839,256,5984,ICE_CAPS_CE,CE,166,17986,Apuseeq Anittangasikkaajuk,33726,land,False,-1,,,-1,-1
8,86922,-25.676,69.085,757850,-2161150,6,32,4971,234,2000,GEIKIE7,CE,166,15363,Apuseeq Anittangasikkaajuk,29769,land,False,-1,,,-1,-1
9,86932,-25.479,69.059,766250,-2161250,2,32,8380,256,6241,ICE_CAPS_CE,CE,166,17905,Apuseeq Anittangasikkaajuk,32976,land,False,-1,,,-1,-1
10,86942,-25.600,69.072,761150,-2161450,5,32,5321,234,3382,GEIKIE7,CE,166,16140,Apuseeq Anittangasikkaajuk,30554,land,False,-1,,,-1,-1
11,86949,-25.573,69.068,762350,-2161550,-1,32,5914,234,3946,GEIKIE7,CE,166,16570,Apuseeq Anittangasikkaajuk,30931,land,False,-1,,,-1,-1
12,86950,-25.403,69.047,769550,-2161550,1,32,11145,256,7610,ICE_CAPS_CE,CE,166,20014,Apuseeq Anittangasikkaajuk,34500,land,False,-1,,,-1,-1
13,86969,-25.488,69.054,766050,-2161850,1,32,8583,234,6699,GEIKIE7,CE,166,18328,Apuseeq Anittangasikkaajuk,32357,land,False,-1,,,-1,-1
14,86995,-25.537,69.056,764150,-2162350,-1,32,7595,234,4782,GEIKIE7,CE,166,17950,Apuseeq Anittangasikkaajuk,30998,land,False,-1,,,-1,-1
15,87024,-25.674,69.067,758550,-2162950,2,32,6578,234,994,GEIKIE7,CE,166,17203,Apuseeq Anittangasikkaajuk,28252,land,False,-1,,,-1,-1
16,87038,-25.344,69.024,772650,-2163150,1,32,14423,256,10716,ICE_CAPS_CE,CE,166,23231,Apuseeq Anittangasikkaajuk,35142,land,False,-1,,,-1,-1
17,87058,-25.631,69.055,760650,-2163750,-1,32,7430,234,1167,GEIKIE7,CE,166,18278,Apuseeq Anittangasikkaajuk,28237,land,False,-1,,,-1,-1
18,87067,-25.628,69.052,760850,-2163950,6,32,7663,234,1148,GEIKIE7,CE,166,18513,Apuseeq Anittangasikkaajuk,28131,land,False,-1,,,-1,-1
19,87068,-25.623,69.052,761050,-2163950,-1,32,7703,234,1304,GEIKIE7,CE,166,18553,Apuseeq Anittangasikkaajuk,28211,land,False,-1,,,-1,-1
20,87081,-25.397,69.021,770750,-2164150,6,32,13731,256,9987,ICE_CAPS_CE,CE,166,22810,Apuseeq Anittangasikkaajuk,33154,land,False,-1,,,-1,-1
21,87195,-25.617,69.021,762450,-2167150,10,32,7336,234,2907,GEIKIE7,CE,170,19345,Apuseeq Anittangasikkaajuk,25968,land,False,-1,,,-1,-1
22,87235,-25.645,69.016,761550,-2167950,36,32,6222,234,2447,GEIKIE7,CE,170,18164,Apuseeq Anittangasikkaajuk,24833,land,False,-1,,,-1,-1
23,87275,-25.570,68.996,765150,-2169150,-1,32,9239,256,2527,ICE_CAPS_CE,CE,170,20881,Apuseeq Anittangasikkaajuk,25763,land,False,-1,,,-1,-1
24,87294,-25.702,69.009,759650,-2169450,10,32,3935,256,1880,ICE_CAPS_CE,CE,170,15774,Apuseeq Anittangasikkaajuk,22630,land,False,-1,,,-1,-1
