index,id,lon,lat,x,y,elev,Z2012_sector,Z2012_sector_dist,M2019_ID,M2019_ID_dist,M2019_basin,M2019_region,M2020_gate,M2020_gate_dist,B2015_name,B2015_dist,domain,upstream,coast_id,coast_lon,coast_lat,coast_x,coast_y
0,92205,-29.241,68.442,641550,-2273350,-57,32,383,150,0,ROSENBORG,CE,186,6331,Rosenborg Gletsjer,22599,land,False,-1,,,-1,-1
1,92251,-29.211,68.435,642950,-2273750,1,32,1622,150,866,ROSENBORG,CE,186,6174,Rosenborg Gletsjer,23679,land,False,-1,,,-1,-1
2,92277,-29.271,68.439,640450,-2274050,-33,32,0,149,0,GEIKIE4,CE,186,7446,Rosenborg Gletsjer,22676,land,False,-1,,,-1,-1
3,92309,-29.188,68.426,644150,-2274550,-1,32,2560,150,2257,ROSENBORG,CE,186,6764,Rosenborg Gletsjer,25012,land,False,-1,,,-1,-1
4,92357,-29.270,68.428,640850,-2275250,-10,32,0,149,0,GEIKIE4,CE,186,8340,Rosenborg Gletsjer,23927,land,False,-1,,,-1,-1
5,92362,-29.140,68.413,646450,-2275350,5,32,4557,256,0,ICE_CAPS_CE,CE,186,7728,Rosenborg Gletsjer,27011,land,False,-1,,,-1,-1
6,92375,-29.132,68.410,646850,-2275550,3,32,4887,256,0,ICE_CAPS_CE,CE,186,8016,Rosenborg Gletsjer,27414,land,False,-1,,,-1,-1
7,92409,-28.965,68.388,654150,-2276050,0,32,4394,150,0,ROSENBORG,CE,185,7851,Rosenborg Gletsjer,32751,land,False,-1,,,-1,-1
8,92410,-28.949,68.386,654850,-2276050,0,32,4031,150,0,ROSENBORG,CE,185,7895,Rosenborg Gletsjer,33271,land,False,-1,,,-1,-1
9,92427,-29.132,68.403,647050,-2276350,2,32,4863,256,592,ICE_CAPS_CE,CE,186,8841,Rosenborg Gletsjer,28170,land,False,-1,,,-1,-1
10,92441,-29.277,68.417,640850,-2276450,112,32,0,149,585,GEIKIE4,CE,186,9427,Rosenborg Gletsjer,25002,land,False,-1,,,-1,-1
11,92442,-28.949,68.383,654950,-2276450,-1,32,4321,150,224,ROSENBORG,CE,185,8304,Rosenborg Gletsjer,33612,land,False,-1,,,-1,-1
12,92448,-28.989,68.386,653250,-2276550,0,32,5288,256,0,ICE_CAPS_CE,CE,185,8368,Rosenborg Gletsjer,32440,land,False,-1,,,-1,-1
13,92512,-28.989,68.377,653550,-2277550,0,32,5987,256,879,ICE_CAPS_CE,CE,185,9353,Rosenborg Gletsjer,33357,land,False,-1,,,-1,-1
14,92528,-29.093,68.386,649150,-2277750,19,32,6504,256,1359,ICE_CAPS_CE,CE,185,10621,Rosenborg Gletsjer,30566,land,False,-1,,,-1,-1
15,92582,-28.922,68.359,656750,-2278650,-1,32,5432,150,3011,ROSENBORG,CE,185,10805,Rosenborg Gletsjer,36425,land,False,-1,,,-1,-1
16,92595,-29.226,68.389,643750,-2278950,35,32,981,149,84,GEIKIE4,CE,186,11182,Rosenborg Gletsjer,28554,land,False,-1,,,-1,-1
17,92601,-29.216,68.386,644250,-2279150,-1,32,1408,149,23,GEIKIE4,CE,186,11355,Rosenborg Gletsjer,28972,land,False,-1,,,-1,-1
18,92655,-29.184,68.372,645950,-2280250,2,32,2880,149,1182,GEIKIE4,CE,186,12502,Rosenborg Gletsjer,30780,land,False,-1,,,-1,-1
19,92676,-29.178,68.370,646250,-2280450,1,32,3192,149,1540,GEIKIE4,CE,186,12732,Rosenborg Gletsjer,31107,land,False,-1,,,-1,-1
20,92715,-29.160,68.360,647250,-2281250,9,32,4319,256,1827,ICE_CAPS_CE,CE,186,13671,Rosenborg Gletsjer,32314,land,False,-1,,,-1,-1
21,92888,-29.134,68.332,649150,-2284050,-1,32,7218,256,1826,ICE_CAPS_CE,CE,185,16518,Rosenborg Gletsjer,35696,land,False,-1,,,-1,-1
22,92900,-29.138,68.330,649050,-2284250,0,32,7245,256,1651,ICE_CAPS_CE,CE,185,16738,Rosenborg Gletsjer,35812,land,False,-1,,,-1,-1
23,61325,-29.217,68.459,641950,-2271250,353,32,1048,150,181,ROSENBORG,CE,186,4271,Rosenborg Gletsjer,21046,ice,False,92205,-29.241,68.442,641550,-2273350
24,61346,-29.234,68.454,641450,-2272050,-57,32,640,150,0,ROSENBORG,CE,186,5210,Rosenborg Gletsjer,21438,ice,False,92205,-29.241,68.442,641550,-2273350
25,61349,-29.205,68.450,642750,-2272150,475,32,1864,150,1018,ROSENBORG,CE,186,4727,Rosenborg Gletsjer,22242,ice,False,92205,-29.241,68.442,641550,-2273350
26,61374,-29.195,68.442,643350,-2272850,427,32,2252,150,1374,ROSENBORG,CE,186,5202,Rosenborg Gletsjer,23159,ice,False,92251,-29.211,68.435,642950,-2273750
27,61375,-29.125,68.435,646350,-2272850,499,32,4966,256,1133,ICE_CAPS_CE,CE,186,5282,Rosenborg Gletsjer,25009,ice,False,92362,-29.140,68.413,646450,-2275350
28,61396,-29.224,68.440,642250,-2273350,9,32,1057,150,220,ROSENBORG,CE,186,6027,Rosenborg Gletsjer,22965,ice,False,92205,-29.241,68.442,641550,-2273350
29,61401,-29.134,68.430,646150,-2273450,344,32,4784,256,926,ICE_CAPS_CE,CE,186,5809,Rosenborg Gletsjer,25338,ice,False,92362,-29.140,68.413,646450,-2275350
30,61408,-29.221,68.438,642450,-2273550,-1,32,1195,150,362,ROSENBORG,CE,186,6138,Rosenborg Gletsjer,23241,ice,False,92205,-29.241,68.442,641550,-2273350
31,61423,-29.271,68.439,640450,-2274050,-33,32,0,149,0,GEIKIE4,CE,186,7446,Rosenborg Gletsjer,22676,ice,False,92277,-29.271,68.439,640450,-2274050
32,61473,-29.011,68.400,651950,-2275250,319,32,4852,256,162,ICE_CAPS_CE,CE,185,7288,Rosenborg Gletsjer,30602,ice,False,92448,-28.989,68.386,653250,-2276550
33,61478,-29.140,68.413,646450,-2275350,5,32,4557,256,0,ICE_CAPS_CE,CE,186,7728,Rosenborg Gletsjer,27011,ice,False,92362,-29.140,68.413,646450,-2275350
