index,id,lon,lat,x,y,elev,Z2012_sector,Z2012_sector_dist,M2019_ID,M2019_ID_dist,M2019_basin,M2019_region,M2020_gate,M2020_gate_dist,B2015_name,B2015_dist,domain,upstream,coast_id,coast_lon,coast_lat,coast_x,coast_y
0,153848,-43.013,62.521,105150,-3031050,-25,43,5107,243,0,MOGENS_HEINESEN_N,SE,309,7715,Heimdal Gletsjer,47282,land,False,-1,,,-1,-1
1,153849,-43.009,62.520,105350,-3031050,-122,43,5290,243,0,MOGENS_HEINESEN_N,SE,309,7895,Heimdal Gletsjer,47216,land,False,-1,,,-1,-1
2,153882,-42.970,62.515,107450,-3031650,-43,43,7079,92,1479,SE_NONAME8,SE,309,9650,Heimdal Gletsjer,47150,land,False,-1,,,-1,-1
3,153895,-43.027,62.512,104450,-3032050,-126,43,4104,243,0,MOGENS_HEINESEN_N,SE,309,6677,Heimdal Gletsjer,48458,land,False,-1,,,-1,-1
4,153926,-42.939,62.505,109150,-3032650,-121,43,8565,92,7,SE_NONAME8,SE,309,11088,Sikuijivittip Apusiia,46997,land,False,-1,,,-1,-1
5,153927,-42.869,62.504,112850,-3032650,8,43,11979,92,0,SE_NONAME8,SE,309,14754,Sikuijivittip Apusiia,44496,land,False,-1,,,-1,-1
6,153973,-42.717,62.493,120950,-3033650,13,43,10771,260,0,ICE_CAPS_SE,SE,311,14803,Sikuijivittip Apusiia,38835,land,False,-1,,,-1,-1
7,153992,-42.721,62.490,120750,-3033950,-1,43,10449,260,223,ICE_CAPS_SE,SE,311,14458,Sikuijivittip Apusiia,38692,land,False,-1,,,-1,-1
8,153996,-42.874,62.492,112650,-3034050,-48,43,10620,92,654,SE_NONAME8,SE,311,14252,Sikuijivittip Apusiia,43580,land,False,-1,,,-1,-1
9,153997,-42.838,62.491,114550,-3034050,-61,43,10474,92,1695,SE_NONAME8,SE,311,13873,Sikuijivittip Apusiia,42327,land,False,-1,,,-1,-1
10,154003,-42.827,62.490,115150,-3034150,-1,43,10352,92,2276,SE_NONAME8,SE,311,13707,Sikuijivittip Apusiia,41865,land,False,-1,,,-1,-1
11,154025,-42.697,62.485,122050,-3034450,4,43,10183,260,0,ICE_CAPS_SE,SE,311,14419,Sikuijivittip Apusiia,37571,land,False,-1,,,-1,-1
12,154035,-43.002,62.488,105850,-3034750,-76,43,5350,231,0,MOGENS_HEINESEN_C,SE,309,7523,Sikuijivittip Apusiia,47947,land,False,-1,,,-1,-1
13,154039,-42.755,62.484,118950,-3034750,2,43,9606,260,2189,ICE_CAPS_SE,SE,311,13259,Sikuijivittip Apusiia,39056,land,False,-1,,,-1,-1
14,154059,-42.767,62.481,118350,-3035050,3,43,9329,260,2466,ICE_CAPS_SE,SE,311,12869,Sikuijivittip Apusiia,39172,land,False,-1,,,-1,-1
15,154081,-42.696,62.477,122150,-3035350,-1,43,9339,260,716,ICE_CAPS_SE,SE,311,13631,Sikuijivittip Apusiia,36757,land,False,-1,,,-1,-1
16,154112,-42.775,62.474,117950,-3035950,3,43,8446,260,3391,ICE_CAPS_SE,SE,311,11926,Sikuijivittip Apusiia,38703,land,False,-1,,,-1,-1
17,154172,-42.968,62.469,107750,-3036850,8,43,7120,260,766,ICE_CAPS_SE,SE,309,9372,Sikuijivittip Apusiia,45135,land,False,-1,,,-1,-1
18,154230,-42.695,62.457,122250,-3037750,-139,43,7096,260,1657,ICE_CAPS_SE,SE,311,11516,Sikuijivittip Apusiia,34701,land,False,-1,,,-1,-1
19,154236,-42.937,62.460,109450,-3037850,-91,43,7560,65,2341,MOGENS_HEINESEN_S,SE,309,11172,Sikuijivittip Apusiia,43196,land,False,-1,,,-1,-1
20,154251,-42.980,62.458,107150,-3038150,-82,43,5721,260,136,ICE_CAPS_SE,SE,309,8964,Sikuijivittip Apusiia,44761,land,False,-1,,,-1,-1
21,154257,-42.660,62.451,124150,-3038250,4,43,7592,260,738,ICE_CAPS_SE,SE,311,12023,Sikuijivittip Apusiia,33236,land,False,-1,,,-1,-1
22,154279,-42.630,62.447,125750,-3038650,-1,43,8367,260,0,ICE_CAPS_SE,SE,311,12685,Sikuijivittip Apusiia,32063,land,False,-1,,,-1,-1
23,154285,-42.890,62.451,111950,-3038750,4,43,6249,108,2494,MOGENS_HEINESEN_SS_SSS,SE,311,10084,Sikuijivittip Apusiia,40735,land,False,-1,,,-1,-1
24,154292,-42.996,62.451,106350,-3038950,83,43,4599,260,6,ICE_CAPS_SE,SE,309,8412,Sikuijivittip Apusiia,44893,land,False,-1,,,-1,-1
25,154312,-42.996,62.447,106350,-3039450,34,43,4209,65,181,MOGENS_HEINESEN_S,SE,309,8588,Sikuijivittip Apusiia,44590,land,False,-1,,,-1,-1
26,154316,-42.477,62.437,133950,-3039450,18,43,13514,260,855,ICE_CAPS_SE,SE,311,18488,Sikuijivittip Apusiia,28042,land,False,-1,,,-1,-1
27,154322,-42.992,62.445,106550,-3039650,-48,43,4199,65,0,MOGENS_HEINESEN_S,SE,310,8698,Sikuijivittip Apusiia,44310,land,False,-1,,,-1,-1
28,154323,-42.469,62.436,134350,-3039650,0,43,13340,260,907,ICE_CAPS_SE,SE,311,18736,Sikuijivittip Apusiia,27739,land,False,-1,,,-1,-1
29,154340,-42.963,62.441,108150,-3040050,3,43,5237,65,5,MOGENS_HEINESEN_S,SE,310,8981,Sikuijivittip Apusiia,42796,land,False,-1,,,-1,-1
30,154356,-42.848,62.437,114250,-3040350,-1,43,4190,108,0,MOGENS_HEINESEN_SS_SSS,SE,311,7754,Sikuijivittip Apusiia,37961,land,False,-1,,,-1,-1
31,154357,-42.844,62.437,114450,-3040350,-1,43,4183,108,0,MOGENS_HEINESEN_SS_SSS,SE,311,7700,Sikuijivittip Apusiia,37815,land,False,-1,,,-1,-1
32,154368,-42.829,62.434,115250,-3040550,-29,43,3952,108,0,MOGENS_HEINESEN_SS_SSS,SE,311,7340,Sikuijivittip Apusiia,37099,land,False,-1,,,-1,-1
33,154370,-42.442,62.427,135850,-3040550,-1,43,12659,260,462,ICE_CAPS_SE,SE,314,19084,Sikuijivittip Apusiia,26490,land,False,-1,,,-1,-1
34,154412,-42.407,62.419,137750,-3041350,1,43,12424,260,411,ICE_CAPS_SE,SE,314,18815,Sikuijivittip Apusiia,25331,land,False,-1,,,-1,-1
35,154431,-42.557,62.419,129750,-3041750,-1,43,10462,260,1212,ICE_CAPS_SE,SE,311,13702,Sikuijivittip Apusiia,27434,land,False,-1,,,-1,-1
36,154432,-42.507,62.418,132450,-3041750,2,43,11224,260,786,ICE_CAPS_SE,SE,311,16078,Sikuijivittip Apusiia,26347,land,False,-1,,,-1,-1
37,154438,-42.768,62.421,118550,-3041950,-9,43,2427,108,6,MOGENS_HEINESEN_SS_SSS,SE,311,6166,Sikuijivittip Apusiia,33778,land,False,-1,,,-1,-1
38,154499,-42.746,62.414,119750,-3042750,-25,43,1593,108,0,MOGENS_HEINESEN_SS_SSS,SE,311,5926,Sikuijivittip Apusiia,32371,land,False,-1,,,-1,-1
39,154500,-42.658,62.412,124450,-3042750,3,43,5091,108,2847,MOGENS_HEINESEN_SS_SSS,SE,311,8843,Sikuijivittip Apusiia,29352,land,False,-1,,,-1,-1
40,154517,-42.352,62.404,140750,-3042950,0,43,12220,260,2270,ICE_CAPS_SE,SE,314,18551,Sikuijivittip Apusiia,23414,land,False,-1,,,-1,-1
41,154530,-42.352,62.403,140750,-3043050,0,43,12121,260,2198,ICE_CAPS_SE,SE,314,18464,Sikuijivittip Apusiia,23314,land,False,-1,,,-1,-1
42,154534,-42.380,62.403,139250,-3043150,0,43,11466,260,1178,ICE_CAPS_SE,SE,314,17694,Sikuijivittip Apusiia,23338,land,False,-1,,,-1,-1
43,154535,-42.373,62.403,139650,-3043150,-1,43,11679,260,1515,ICE_CAPS_SE,SE,314,17866,Sikuijivittip Apusiia,23296,land,False,-1,,,-1,-1
44,154547,-42.487,62.403,133550,-3043450,-32,43,9502,260,1085,ICE_CAPS_SE,SE,314,15846,Sikuijivittip Apusiia,24369,land,False,-1,,,-1,-1
45,154553,-42.739,62.406,120150,-3043650,-1,43,873,108,0,MOGENS_HEINESEN_SS_SSS,SE,311,5316,Sikuijivittip Apusiia,31443,land,False,-1,,,-1,-1
46,154584,-42.655,62.398,124650,-3044350,4,43,5033,108,2236,MOGENS_HEINESEN_SS_SSS,SE,311,8001,Sikuijivittip Apusiia,27959,land,False,-1,,,-1,-1
47,154628,-42.697,62.391,122450,-3045250,-7,43,2799,108,0,MOGENS_HEINESEN_SS_SSS,SE,311,5692,Sikuijivittip Apusiia,28702,land,False,-1,,,-1,-1
