index,id,lon,lat,x,y,elev,Z2012_sector,Z2012_sector_dist,M2019_ID,M2019_ID_dist,M2019_basin,M2019_region,M2020_gate,M2020_gate_dist,B2015_name,B2015_dist,domain,upstream,coast_id,coast_lon,coast_lat,coast_x,coast_y
0,90412,-27.179,68.631,716450,-2228650,1,32,10012,256,5195,ICE_CAPS_CE,CE,181,36321,Sortebræ,21159,land,False,-1,,,-1,-1
1,90420,-27.194,68.631,715850,-2228850,5,32,9909,256,5558,ICE_CAPS_CE,CE,181,35694,Sortebræ,21290,land,False,-1,,,-1,-1
2,90422,-27.171,68.628,716850,-2228850,1,32,10355,256,5312,ICE_CAPS_CE,CE,181,36676,Sortebræ,21411,land,False,-1,,,-1,-1
3,90447,-27.217,68.628,715050,-2229450,1,32,9432,205,5645,GEIKIE5,CE,181,34797,Sortebræ,21826,land,False,-1,,,-1,-1
4,90448,-27.117,68.616,719350,-2229450,1,32,12105,256,6057,ICE_CAPS_CE,CE,181,39037,Sortebræ,22492,land,False,-1,,,-1,-1
5,90460,-27.329,68.639,710350,-2229650,0,32,5246,205,1048,GEIKIE5,CE,181,30143,Sortebræ,22251,land,False,-1,,,-1,-1
6,90467,-27.299,68.635,711650,-2229750,17,32,6469,205,2271,GEIKIE5,CE,181,31399,Sortebræ,22189,land,False,-1,,,-1,-1
7,90473,-27.267,68.630,713050,-2229850,17,32,7782,205,3606,GEIKIE5,CE,181,32758,Sortebræ,22199,land,False,-1,,,-1,-1
8,90482,-27.333,68.637,710250,-2229950,0,32,5281,205,870,GEIKIE5,CE,181,29987,Sortebræ,22563,land,False,-1,,,-1,-1
9,90513,-27.358,68.635,709350,-2230450,-1,32,4673,205,0,GEIKIE5,CE,181,29010,Sortebræ,23211,land,False,-1,,,-1,-1
10,90540,-27.371,68.632,708950,-2230950,-1,32,4522,205,0,GEIKIE5,CE,181,28531,Sortebræ,23780,land,False,-1,,,-1,-1
11,90580,-27.386,68.626,708550,-2231750,-1,32,4613,205,0,GEIKIE5,CE,181,28015,Sortebræ,24646,land,False,-1,,,-1,-1
12,90617,-27.372,68.616,709450,-2232650,-1,32,5878,205,838,GEIKIE5,CE,181,28801,Sortebræ,25358,land,False,-1,,,-1,-1
13,90677,-27.329,68.603,711550,-2233550,0,32,8097,205,3094,GEIKIE5,CE,181,30818,Sortebræ,25982,land,False,-1,,,-1,-1
14,90731,-27.289,68.590,713550,-2234350,1,32,10206,205,5230,GEIKIE5,CE,181,32773,Sortebræ,26689,land,False,-1,,,-1,-1
15,90785,-27.255,68.576,715350,-2235450,-2,32,12315,205,7283,GEIKIE5,CE,181,34550,Sortebræ,27833,land,False,-1,,,-1,-1
16,60403,-27.267,68.639,712750,-2228850,437,32,7092,205,3576,GEIKIE5,CE,181,32655,Sortebræ,21212,ice,False,90473,-27.267,68.630,713050,-2229850
17,60409,-27.259,68.637,713150,-2229050,299,32,7539,205,3905,GEIKIE5,CE,181,33006,Sortebræ,21397,ice,False,90473,-27.267,68.630,713050,-2229850
18,60455,-27.358,68.635,709350,-2230450,-1,32,4673,205,0,GEIKIE5,CE,181,29010,Sortebræ,23211,ice,False,90513,-27.358,68.635,709350,-2230450
19,60476,-27.371,68.632,708950,-2230950,-1,32,4522,205,0,GEIKIE5,CE,181,28531,Sortebræ,23780,ice,False,90540,-27.371,68.632,708950,-2230950
20,60552,-27.340,68.605,711050,-2233450,0,32,7632,205,2584,GEIKIE5,CE,181,30326,Sortebræ,25930,ice,False,90677,-27.329,68.603,711550,-2233550
21,60586,-27.296,68.591,713250,-2234350,6,32,9953,205,4942,GEIKIE5,CE,181,32474,Sortebræ,26693,ice,False,90731,-27.289,68.590,713550,-2234350
22,60598,-27.321,68.591,712250,-2234650,277,32,9314,205,4110,GEIKIE5,CE,181,31464,Sortebræ,27030,ice,False,90903,-27.320,68.563,713250,-2237650
23,60599,-27.286,68.587,713750,-2234650,46,32,10536,205,5509,GEIKIE5,CE,181,32963,Sortebræ,26988,ice,False,90731,-27.289,68.590,713550,-2234350
24,60608,-27.298,68.586,713350,-2234950,302,32,10375,205,5238,GEIKIE5,CE,181,32556,Sortebræ,27291,ice,False,90731,-27.289,68.590,713550,-2234350
25,60624,-27.269,68.578,714750,-2235450,13,32,11811,205,6723,GEIKIE5,CE,181,33950,Sortebræ,27805,ice,False,90785,-27.255,68.576,715350,-2235450
26,60642,-27.265,68.574,715050,-2235850,85,32,12284,205,7155,GEIKIE5,CE,181,34250,Sortebræ,28217,ice,False,90785,-27.255,68.576,715350,-2235450

