index,id,lon,lat,x,y,elev,Z2012_sector,Z2012_sector_dist,M2019_ID,M2019_ID_dist,M2019_basin,M2019_region,M2020_gate,M2020_gate_dist,B2015_name,B2015_dist,domain,upstream,coast_id,coast_lon,coast_lat,coast_x,coast_y
0,138009,-40.647,64.394,213950,-2810950,-1,42,0,191,0,APUSEERSERPIA,SE,266,9713,Puisertoq,607,land,False,-1,,,-1,-1
1,138046,-40.618,64.387,215450,-2811650,-1,42,0,191,5,APUSEERSERPIA,SE,266,11314,Puisertoq,2229,land,False,-1,,,-1,-1
2,138090,-40.747,64.387,209150,-2812150,135,42,0,191,0,APUSEERSERPIA,SE,266,7969,Puisertoq,4684,land,False,-1,,,-1,-1
3,138092,-40.619,64.382,215450,-2812150,-1,42,0,191,232,APUSEERSERPIA,SE,266,11632,Puisertoq,2522,land,False,-1,,,-1,-1
4,138145,-40.756,64.382,208750,-2812750,-1,42,53,191,592,APUSEERSERPIA,SE,266,8428,Puisertoq,5286,land,False,-1,,,-1,-1
5,138215,-40.455,64.366,223650,-2813350,126,42,2227,191,284,APUSEERSERPIA,SE,266,19164,Puisertoq,10505,land,False,-1,,,-1,-1
6,138237,-40.591,64.369,216950,-2813550,-1,42,0,191,0,APUSEERSERPIA,SE,266,13683,Puisertoq,4573,land,False,-1,,,-1,-1
7,138253,-40.577,64.368,217650,-2813650,-1,42,0,191,0,APUSEERSERPIA,SE,266,14283,Puisertoq,5177,land,False,-1,,,-1,-1
8,138273,-40.798,64.374,206750,-2813750,4,42,2081,191,0,APUSEERSERPIA,SE,266,9151,Apuseerserpia,6685,land,False,-1,,,-1,-1
9,138277,-40.476,64.363,222650,-2813750,12,42,1199,191,0,APUSEERSERPIA,SE,266,18474,Puisertoq,9673,land,False,-1,,,-1,-1
10,138338,-40.486,64.360,222150,-2814150,49,42,669,191,199,APUSEERSERPIA,SE,266,18248,Puisertoq,9352,land,False,-1,,,-1,-1
11,138401,-40.744,64.365,209450,-2814550,0,42,1693,191,2208,APUSEERSERPIA,SE,266,10350,Puisertoq,5749,land,False,-1,,,-1,-1
12,138404,-40.538,64.359,219650,-2814550,-1,42,169,191,59,APUSEERSERPIA,SE,266,16410,Puisertoq,7330,land,False,-1,,,-1,-1
13,138422,-40.534,64.358,219850,-2814650,6,42,284,191,0,APUSEERSERPIA,SE,266,16630,Puisertoq,7552,land,False,-1,,,-1,-1
14,138445,-40.453,64.353,223850,-2814850,-1,42,2443,191,775,APUSEERSERPIA,SE,266,20065,Puisertoq,11191,land,False,-1,,,-1,-1
15,138470,-40.789,64.362,207250,-2815050,3,42,2787,191,1313,APUSEERSERPIA,SE,266,10470,Apuseerserpia,6969,land,False,-1,,,-1,-1
16,138487,-40.836,64.363,204950,-2815150,64,42,2053,191,0,APUSEERSERPIA,SE,266,10649,Apuseerserpia,4668,land,False,-1,,,-1,-1
17,138517,-40.867,64.361,203450,-2815450,4,42,2126,191,81,APUSEERSERPIA,SE,266,11243,Apuseerserpia,3156,land,False,-1,,,-1,-1
18,138574,-40.477,64.345,222750,-2815850,-1,42,2050,191,1746,APUSEERSERPIA,SE,266,19682,Puisertoq,10651,land,False,-1,,,-1,-1
19,138594,-40.429,64.342,225150,-2816050,-1,42,4088,191,2509,APUSEERSERPIA,SE,266,21799,Puisertoq,12868,land,False,-1,,,-1,-1
20,138608,-40.880,64.356,202850,-2816150,9,42,2781,191,0,APUSEERSERPIA,SE,266,12083,Apuseerserpia,2641,land,False,-1,,,-1,-1
21,138714,-40.883,64.348,202750,-2817050,4,42,3672,191,286,APUSEERSERPIA,SE,266,12974,Apuseerserpia,2912,land,False,-1,,,-1,-1
22,138752,-40.669,64.338,213350,-2817350,3,42,4141,191,3579,APUSEERSERPIA,SE,266,14426,Puisertoq,6847,land,False,-1,,,-1,-1
23,138785,-40.538,64.331,219850,-2817650,-1,42,3275,191,2195,APUSEERSERPIA,SE,266,18597,Puisertoq,9534,land,False,-1,,,-1,-1
24,138801,-40.725,64.336,210650,-2817750,-1,42,5103,191,4620,APUSEERSERPIA,SE,266,13759,Puisertoq,7798,land,False,-1,,,-1,-1
25,138802,-40.401,64.326,226650,-2817750,4,42,6246,191,4776,APUSEERSERPIA,SE,266,23977,Puisertoq,14981,land,False,-1,,,-1,-1
26,138816,-40.769,64.337,208450,-2817850,-1,42,4976,191,4126,APUSEERSERPIA,SE,266,13378,Apuseerserpia,8492,land,False,-1,,,-1,-1
27,138818,-40.701,64.335,211850,-2817850,-1,42,5464,191,4271,APUSEERSERPIA,SE,266,14252,Puisertoq,7535,land,False,-1,,,-1,-1
28,138876,-40.703,64.331,211750,-2818250,4,42,5840,191,4683,APUSEERSERPIA,SE,266,14589,Puisertoq,7948,land,False,-1,,,-1,-1
29,138901,-40.851,64.334,204450,-2818450,-1,42,5190,191,2371,APUSEERSERPIA,SE,266,13986,Apuseerserpia,5105,land,False,-1,,,-1,-1
30,138931,-40.924,64.334,200850,-2818750,6,42,4705,191,1059,APUSEERSERPIA,SE,266,15199,Apuseerserpia,3312,land,False,-1,,,-1,-1
31,138932,-40.744,64.328,209750,-2818750,15,42,5885,260,4350,ICE_CAPS_SE,SE,266,14496,Puisertoq,9072,land,False,-1,,,-1,-1
32,139032,-40.830,64.325,205550,-2819450,-1,42,6342,260,2912,ICE_CAPS_SE,SE,266,14874,Apuseerserpia,6584,land,False,-1,,,-1,-1
33,139077,-40.776,64.321,208250,-2819750,7,42,6886,260,2752,ICE_CAPS_SE,SE,266,15239,Apuseerserpia,9027,land,False,-1,,,-1,-1
34,139088,-40.706,64.317,211750,-2819850,0,42,7094,260,4561,ICE_CAPS_SE,SE,266,16096,Puisertoq,9513,land,False,-1,,,-1,-1
35,139098,-40.918,64.323,201250,-2819950,4,42,5819,191,920,APUSEERSERPIA,SE,266,16190,Apuseerserpia,4566,land,False,-1,,,-1,-1
36,139154,-40.896,64.319,202350,-2820350,4,42,6894,191,1976,APUSEERSERPIA,SE,266,16262,Apuseerserpia,5282,land,False,-1,,,-1,-1
