index,id,lon,lat,x,y,elev,Z2012_sector,Z2012_sector_dist,M2019_ID,M2019_ID_dist,M2019_basin,M2019_region,M2020_gate,M2020_gate_dist,B2015_name,B2015_dist,domain,upstream,coast_id,coast_lon,coast_lat,coast_x,coast_y
0,92689,-29.860,68.436,617150,-2280850,5,32,5793,74,3160,KONG_CHRISTIAN,CE,187,10403,Rosenborg Gletsjer,29837,land,False,-1,,,-1,-1
1,92704,-29.868,68.434,616850,-2281150,5,32,5426,74,2919,KONG_CHRISTIAN,CE,187,10140,Rosenborg Gletsjer,30238,land,False,-1,,,-1,-1
2,92765,-29.890,68.428,616150,-2281950,5,32,4543,74,2225,KONG_CHRISTIAN,CE,187,9594,Rosenborg Gletsjer,31264,land,False,-1,,,-1,-1
3,92814,-29.983,68.432,612350,-2282550,-22,32,717,74,0,KONG_CHRISTIAN,CE,187,6148,Rosenborg Gletsjer,33632,land,False,-1,,,-1,-1
4,92878,-29.790,68.400,620950,-2283950,4,32,7320,256,934,ICE_CAPS_CE,CE,187,14746,Rosenborg Gletsjer,31362,land,False,-1,,,-1,-1
5,92893,-29.803,68.400,620450,-2284150,4,32,7786,256,1386,ICE_CAPS_CE,CE,187,14326,Rosenborg Gletsjer,31701,land,False,-1,,,-1,-1
6,92906,-29.781,68.395,621450,-2284350,2,32,7366,256,393,ICE_CAPS_CE,CE,187,15340,Rosenborg Gletsjer,31606,land,False,-1,,,-1,-1
7,92926,-30.033,68.419,610750,-2284550,-143,32,160,74,0,KONG_CHRISTIAN,CE,189,5378,Rosenborg Gletsjer,36176,land,False,-1,,,-1,-1
8,92947,-29.789,68.389,621350,-2285150,-1,32,8105,256,985,ICE_CAPS_CE,CE,187,15502,Rosenborg Gletsjer,32404,land,False,-1,,,-1,-1
9,92962,-30.040,68.412,610650,-2285350,-243,32,907,74,0,KONG_CHRISTIAN,CE,189,5477,Rosenborg Gletsjer,36908,land,False,-1,,,-1,-1
10,93107,-29.800,68.366,621550,-2287750,3,32,10234,256,2809,ICE_CAPS_CE,CE,189,15453,Rosenborg Gletsjer,34867,land,False,-1,,,-1,-1
11,93174,-29.796,68.354,622050,-2288950,-1,32,11174,256,3017,ICE_CAPS_CE,CE,189,15758,Rosenborg Gletsjer,35919,land,False,-1,,,-1,-1
12,93204,-30.043,68.373,611650,-2289650,-322,32,2484,74,0,KONG_CHRISTIAN,CE,189,5374,Schelderup Gletsjer,38967,land,False,-1,,,-1,-1
13,93227,-29.786,68.344,622750,-2289950,152,32,12129,256,3003,ICE_CAPS_CE,CE,189,16372,Rosenborg Gletsjer,36750,land,False,-1,,,-1,-1
14,93274,-29.623,68.318,630050,-2290950,-1,32,13676,256,0,ICE_CAPS_CE,CE,189,23650,Rosenborg Gletsjer,37027,land,False,-1,,,-1,-1
15,93285,-29.603,68.315,630950,-2291150,-1,32,14194,256,0,ICE_CAPS_CE,CE,189,24550,Rosenborg Gletsjer,37239,land,False,-1,,,-1,-1
16,93304,-30.049,68.355,611950,-2291650,-51,32,3483,74,0,KONG_CHRISTIAN,CE,189,5550,Schelderup Gletsjer,38136,land,False,-1,,,-1,-1
17,93305,-29.792,68.329,622950,-2291650,-1,32,13323,256,4247,ICE_CAPS_CE,CE,189,16550,Rosenborg Gletsjer,38381,land,False,-1,,,-1,-1
18,93306,-29.646,68.314,629250,-2291650,-1,32,14094,256,919,ICE_CAPS_CE,CE,189,22850,Rosenborg Gletsjer,37734,land,False,-1,,,-1,-1
19,93317,-29.608,68.309,630950,-2291850,-1,32,14840,256,319,ICE_CAPS_CE,CE,189,24550,Rosenborg Gletsjer,37939,land,False,-1,,,-1,-1
20,93332,-30.062,68.350,611550,-2292250,3,32,3409,74,280,KONG_CHRISTIAN,CE,189,5150,Schelderup Gletsjer,37483,land,False,-1,,,-1,-1
21,93339,-29.671,68.310,628350,-2292350,4,32,14557,256,2059,ICE_CAPS_CE,CE,189,21950,Rosenborg Gletsjer,38463,land,False,-1,,,-1,-1
22,93358,-29.750,68.316,625050,-2292650,5,32,14549,256,4150,ICE_CAPS_CE,CE,189,18655,Rosenborg Gletsjer,39042,land,False,-1,,,-1,-1
23,93365,-29.746,68.314,625250,-2292750,35,32,14646,256,4163,ICE_CAPS_CE,CE,189,18858,Rosenborg Gletsjer,39117,land,False,-1,,,-1,-1
24,93392,-30.072,68.344,611350,-2293050,3,32,3246,74,966,KONG_CHRISTIAN,CE,189,5022,Schelderup Gletsjer,36905,land,False,-1,,,-1,-1
