index,id,lon,lat,x,y,elev,Z2012_sector,Z2012_sector_dist,M2019_ID,M2019_ID_dist,M2019_basin,M2019_region,M2020_gate,M2020_gate_dist,B2015_name,B2015_dist,domain,upstream,coast_id,coast_lon,coast_lat,coast_x,coast_y
0,107388,-33.257,67.550,501150,-2410750,-1,33,3371,256,50,ICE_CAPS_CE,CE,209,11744,Søndre Parallelgletsjer,37161,land,False,-1,,,-1,-1
1,107472,-33.285,67.541,500150,-2411950,6,33,2795,256,668,ICE_CAPS_CE,CE,209,11531,Søndre Parallelgletsjer,37974,land,False,-1,,,-1,-1
2,107840,-33.305,67.504,500150,-2416250,-228,33,4103,256,1654,ICE_CAPS_CE,CE,210,11442,Søndre Parallelgletsjer,42089,land,False,-1,,,-1,-1
3,107996,-33.295,67.488,500950,-2417950,-169,33,4727,256,1543,ICE_CAPS_CE,CE,210,12551,Søndre Parallelgletsjer,43945,land,False,-1,,,-1,-1
4,108203,-33.309,67.471,500750,-2419850,-110,33,4150,256,998,ICE_CAPS_CE,CE,210,12973,Søndre Parallelgletsjer,45717,land,False,-1,,,-1,-1
5,108350,-33.326,67.465,500150,-2420750,14,33,3219,256,472,ICE_CAPS_CE,CE,210,12815,Søndre Parallelgletsjer,46431,land,False,-1,,,-1,-1
6,108459,-33.335,67.458,499950,-2421550,1,33,2818,256,0,ICE_CAPS_CE,CE,210,13033,Søndre Parallelgletsjer,47158,land,False,-1,,,-1,-1
7,108679,-33.335,67.440,500350,-2423550,-660,33,2024,256,1805,ICE_CAPS_CE,CE,211,13750,Søndre Parallelgletsjer,49195,land,False,-1,,,-1,-1
8,108693,-33.327,67.438,500750,-2423750,-653,33,2087,256,2196,ICE_CAPS_CE,CE,211,14154,Søndre Parallelgletsjer,49486,land,False,-1,,,-1,-1
9,108797,-33.297,67.427,502250,-2424650,-149,33,2419,256,3788,ICE_CAPS_CE,CE,211,15699,Søndre Parallelgletsjer,50743,land,False,-1,,,-1,-1
10,109016,-33.318,67.410,501750,-2426650,-1,33,1394,256,1907,ICE_CAPS_CE,CE,211,15179,Søndre Parallelgletsjer,52544,land,False,-1,,,-1,-1
11,64555,-33.377,67.565,495750,-2410150,-125,33,0,256,91,ICE_CAPS_CE,CE,209,7000,Søndre Parallelgletsjer,35105,ice,False,107472,-33.285,67.541,500150,-2411950
12,64561,-33.251,67.552,501350,-2410450,-1,33,3118,256,0,ICE_CAPS_CE,CE,209,11784,Søndre Parallelgletsjer,36947,ice,False,107388,-33.257,67.550,501150,-2410750
13,64565,-33.353,67.557,496950,-2410850,-61,33,0,256,0,ICE_CAPS_CE,CE,209,8351,Søndre Parallelgletsjer,36051,ice,False,107472,-33.285,67.541,500150,-2411950
14,64571,-33.337,67.550,497750,-2411450,-84,33,545,256,31,ICE_CAPS_CE,CE,209,9346,Søndre Parallelgletsjer,36827,ice,False,107472,-33.285,67.541,500150,-2411950
15,64575,-33.424,67.556,493950,-2411550,-14,33,450,95,274,UNNAMED_DECEPTION_O_CN_CS,CE,210,5985,Søndre Parallelgletsjer,36164,ice,False,107472,-33.285,67.541,500150,-2411950
16,64583,-33.431,67.544,493950,-2412950,295,33,1822,95,0,UNNAMED_DECEPTION_O_CN_CS,CE,210,5407,Søndre Parallelgletsjer,37549,ice,False,107472,-33.285,67.541,500150,-2411950
17,64599,-33.410,67.517,495450,-2415750,23,33,993,95,0,UNNAMED_DECEPTION_O_CN_CS,CE,210,6717,Søndre Parallelgletsjer,40550,ice,False,107472,-33.285,67.541,500150,-2411950
18,64604,-33.406,67.515,495650,-2415950,19,33,942,95,0,UNNAMED_DECEPTION_O_CN_CS,CE,210,6945,Søndre Parallelgletsjer,40782,ice,False,107472,-33.285,67.541,500150,-2411950
19,64642,-33.407,67.447,497150,-2423350,-68,33,0,256,285,ICE_CAPS_CE,CE,211,10550,Søndre Parallelgletsjer,48330,ice,False,108459,-33.335,67.458,499950,-2421550
20,64647,-33.433,67.442,496150,-2424150,-93,33,0,248,484,UNNAMED_UUNARTIT_ISLANDS,CE,211,9579,Søndre Parallelgletsjer,48952,ice,False,108459,-33.335,67.458,499950,-2421550
21,64663,-33.399,67.422,498050,-2426050,-180,33,0,248,1231,UNNAMED_UUNARTIT_ISLANDS,CE,211,11554,Søndre Parallelgletsjer,51149,ice,False,109016,-33.318,67.410,501750,-2426650
22,64667,-33.424,67.420,497050,-2426550,-76,33,25,248,305,UNNAMED_UUNARTIT_ISLANDS,CE,211,10502,Søndre Parallelgletsjer,51465,ice,False,109016,-33.318,67.410,501750,-2426650
23,64676,-33.371,67.407,499550,-2427450,23,33,83,256,735,ICE_CAPS_CE,CE,211,12950,Søndre Parallelgletsjer,52817,ice,False,109016,-33.318,67.410,501750,-2426650
24,64678,-33.419,67.410,497450,-2427550,-6,33,1085,256,825,ICE_CAPS_CE,CE,211,10850,Søndre Parallelgletsjer,52518,ice,False,109016,-33.318,67.410,501750,-2426650

