index,id,lon,lat,x,y,elev,Z2012_sector,Z2012_sector_dist,M2019_ID,M2019_ID_dist,M2019_basin,M2019_region,M2020_gate,M2020_gate_dist,B2015_name,B2015_dist,domain,upstream,coast_id,coast_lon,coast_lat,coast_x,coast_y
0,110556,-33.494,67.131,500550,-2458950,45,33,4743,256,2663,ICE_CAPS_CE,CE,212,16614,Laube Gletsjer,35028,land,False,-1,,,-1,-1
1,110586,-33.593,67.129,496350,-2460050,-1,33,1245,256,0,ICE_CAPS_CE,CE,212,12807,Laube Gletsjer,31584,land,False,-1,,,-1,-1
2,110591,-33.515,67.122,499850,-2460150,37,33,4223,256,2501,ICE_CAPS_CE,CE,212,16190,Laube Gletsjer,33660,land,False,-1,,,-1,-1
3,110674,-33.534,67.107,499350,-2461950,60,33,4656,256,2994,ICE_CAPS_CE,CE,212,16276,Laube Gletsjer,31975,land,False,-1,,,-1,-1
4,110686,-33.596,67.110,496650,-2462150,-1,33,3329,256,669,ICE_CAPS_CE,CE,212,13886,Laube Gletsjer,30084,land,False,-1,,,-1,-1
5,110701,-33.494,67.101,501250,-2462350,-1,33,6429,256,4933,ICE_CAPS_CE,CE,212,18194,Laube Gletsjer,32988,land,False,-1,,,-1,-1
6,110810,-33.598,67.097,496850,-2463650,-1,33,4834,256,1932,ICE_CAPS_CE,CE,212,14783,Laube Gletsjer,29050,land,False,-1,,,-1,-1
7,110849,-33.678,67.099,493350,-2464150,14,33,2564,256,0,ICE_CAPS_CE,CE,212,12253,Laube Gletsjer,26504,land,False,-1,,,-1,-1
8,110866,-33.708,67.099,492050,-2464350,12,33,2353,256,0,ICE_CAPS_CE,CE,212,11460,Laube Gletsjer,25606,land,False,-1,,,-1,-1
9,110950,-33.540,67.075,499850,-2465550,14,33,7757,256,5155,ICE_CAPS_CE,CE,212,18333,Laube Gletsjer,29757,land,False,-1,,,-1,-1
10,110966,-33.692,67.085,493050,-2465750,3,33,3908,256,1385,ICE_CAPS_CE,CE,212,13167,Laube Gletsjer,25035,land,False,-1,,,-1,-1
11,110993,-33.741,67.086,490950,-2466050,31,33,4174,256,0,ICE_CAPS_CE,CE,212,12106,Laube Gletsjer,23581,land,False,-1,,,-1,-1
12,111050,-33.650,67.077,495050,-2466350,13,33,5339,256,2364,ICE_CAPS_CE,CE,212,14994,Laube Gletsjer,25830,land,False,-1,,,-1,-1
13,111062,-33.620,67.073,496450,-2466450,0,33,6326,256,2904,ICE_CAPS_CE,CE,212,16101,Laube Gletsjer,26702,land,False,-1,,,-1,-1
14,111106,-33.485,67.060,502550,-2466750,-1,33,10326,256,8075,ICE_CAPS_CE,CE,212,21266,Laube Gletsjer,31041,land,False,-1,,,-1,-1
15,111129,-33.731,67.078,491550,-2466950,21,33,4968,256,0,ICE_CAPS_CE,CE,212,13188,Laube Gletsjer,23179,land,False,-1,,,-1,-1
16,111281,-33.728,67.066,491950,-2468250,7,33,6251,256,1129,ICE_CAPS_CE,CE,212,14495,Laube Gletsjer,22384,land,False,-1,,,-1,-1
