index,id,lon,lat,x,y,elev,Z2012_sector,Z2012_sector_dist,M2019_ID,M2019_ID_dist,M2019_basin,M2019_region,M2020_gate,M2020_gate_dist,B2015_name,B2015_dist,domain,upstream,coast_id,coast_lon,coast_lat,coast_x,coast_y
0,101668,-32.340,67.895,531150,-2364650,-18,33,3807,249,0,POLARIC-DECEPTION_O_N,CE,203,6130,Apuliliip Apusiia,7756,land,False,-1,,,-1,-1
1,101704,-32.356,67.892,530550,-2365050,-94,33,3619,249,0,POLARIC-DECEPTION_O_N,CE,203,5960,Apuliliip Apusiia,7593,land,False,-1,,,-1,-1
2,101870,-32.289,67.876,533750,-2366250,-1,33,6856,254,17,UNNAMED_DECEPTION_N,CE,203,9051,Apuliliip Apusiia,10781,land,False,-1,,,-1,-1
3,101893,-32.391,67.883,529350,-2366350,-89,33,4135,249,0,POLARIC-DECEPTION_O_N,CE,203,5977,Apuliliip Apusiia,7894,land,False,-1,,,-1,-1
4,101942,-32.282,67.871,534150,-2366650,-1,33,7412,254,60,UNNAMED_DECEPTION_N,CE,203,9616,Apuliliip Apusiia,11343,land,False,-1,,,-1,-1
5,101986,-32.401,67.879,529050,-2366950,-60,33,4210,249,0,POLARIC-DECEPTION_O_N,CE,203,6101,Apuliliip Apusiia,8272,land,False,-1,,,-1,-1
6,102248,-32.459,67.870,526850,-2368450,-254,33,2070,249,0,POLARIC-DECEPTION_O_N,CE,203,5975,Apuliliip Apusiia,8997,land,False,-1,,,-1,-1
7,102271,-32.536,67.875,523550,-2368550,-241,33,512,249,0,POLARIC-DECEPTION_O_N,CE,203,5587,Apuliliip Apusiia,9121,land,False,-1,,,-1,-1
8,102337,-32.501,67.868,525150,-2369050,-261,33,1346,249,0,POLARIC-DECEPTION_O_N,CE,203,6096,Apuliliip Apusiia,9458,land,False,-1,,,-1,-1
9,102674,-32.585,67.858,521950,-2370950,-1,33,1829,249,0,POLARIC-DECEPTION_O_N,CE,205,5746,Apuliliip Apusiia,11833,land,False,-1,,,-1,-1
10,102762,-32.587,67.853,521950,-2371450,-7,33,1416,249,0,POLARIC-DECEPTION_O_N,CE,205,5884,Apuliliip Apusiia,12314,land,False,-1,,,-1,-1
11,103084,-32.577,67.825,523050,-2374450,-7,33,970,249,13,POLARIC-DECEPTION_O_N,CE,205,7127,Apuliliip Apusiia,15023,land,False,-1,,,-1,-1
12,103169,-32.634,67.823,520750,-2375150,-1,33,0,249,11,POLARIC-DECEPTION_O_N,CE,205,5062,Apuliliip Apusiia,16201,land,False,-1,,,-1,-1
13,103225,-32.668,67.823,519350,-2375550,5,33,351,249,234,POLARIC-DECEPTION_O_N,CE,205,3980,Apuliliip Apusiia,17020,land,False,-1,,,-1,-1
14,103226,-32.553,67.813,524350,-2375550,-1,33,2150,256,0,ICE_CAPS_CE,CE,205,8622,Apuliliip Apusiia,15984,land,False,-1,,,-1,-1
15,103423,-32.706,67.811,518050,-2377150,40,33,2405,249,621,POLARIC-DECEPTION_O_N,CE,205,4273,Apuliliip Apusiia,18984,land,False,-1,,,-1,-1
16,103483,-32.715,67.808,517750,-2377550,-1,33,2905,249,209,POLARIC-DECEPTION_O_N,CE,205,4503,Apuliliip Apusiia,19469,land,False,-1,,,-1,-1
17,103511,-32.554,67.794,524750,-2377650,-1,33,3506,256,0,ICE_CAPS_CE,CE,205,9727,Apuliliip Apusiia,18065,land,False,-1,,,-1,-1
18,103944,-32.736,67.780,517550,-2380850,14,33,602,235,0,UNNAMED_POLARIC_C,CE,205,7609,Apuliliip Apusiia,22616,land,False,-1,,,-1,-1
