Date,Discharge (Gt/yr),Error (Gt/yr)
2015-01-15,12.336,0.484
2015-02-15,12.366,0.485
2015-03-15,12.265,0.474
2015-04-15,12.307,0.478
2015-05-15,12.164,0.473
2015-06-15,12.196,0.475
2015-07-15,12.285,0.481
2015-08-15,12.139,0.475
2015-09-15,12.057,0.469
2015-10-15,12.132,0.471
2015-11-15,12.133,0.499
2015-12-15,12.13,0.423
2016-01-15,12.126,0.486
2016-02-15,12.113,0.475
2016-03-15,11.904,0.459
2016-04-15,11.92,0.463
2016-05-15,11.84,0.461
2016-06-15,11.909,0.463
2016-07-15,12.031,0.473
2016-08-15,12.085,0.483
2016-09-15,11.972,0.47
2016-10-15,12.199,0.482
2016-11-15,12.505,0.493
2016-12-15,12.938,0.508
2017-01-15,13.34,0.528
2017-02-15,13.543,0.535
2017-03-15,13.178,0.516
2017-04-15,13.112,0.515
2017-05-15,13.12,0.511
2017-06-15,13.192,0.519
2017-07-15,13.374,0.523
2017-08-15,12.978,0.517
2017-09-15,12.661,0.497
2017-10-15,12.517,0.493
2017-11-15,12.501,0.492
2017-12-15,12.602,0.49
2018-01-15,12.521,0.491
2018-02-15,12.422,0.491
2018-03-15,12.505,0.49
2018-04-15,12.445,0.49
2018-05-15,12.583,0.494
2018-06-15,12.648,0.496
2018-07-15,12.948,0.512
2018-08-15,12.647,0.5
2018-09-15,12.355,0.493
2018-10-15,12.381,0.488
2018-11-15,12.477,0.487
2018-12-15,12.463,0.49
2019-01-15,12.377,0.485
2019-02-15,12.505,0.488
2019-03-15,12.61,0.496
2019-04-15,12.669,0.501
2019-05-15,12.514,0.488
2019-06-15,12.496,0.492
2019-07-15,12.551,0.496
2019-08-15,12.697,0.504
2019-09-15,13.038,0.516
2019-10-15,13.309,0.525
2019-11-15,13.453,0.531
2019-12-15,13.771,0.545
